Time,Label,value
2017-03-13 14:16:00-04:00,CONDSWT,174.74
2017-03-13 14:18:00-04:00,CONDSWT,174.83
2017-03-13 14:20:00-04:00,CONDSWT,175.48
2017-03-13 14:22:00-04:00,CONDSWT,175.6
2017-03-13 14:24:00-04:00,CONDSWT,175.85
2017-03-13 14:26:00-04:00,CONDSWT,177.1
2017-03-13 14:28:00-04:00,CONDSWT,178.44
2017-03-13 14:30:00-04:00,CONDSWT,176.88
2017-03-13 14:32:00-04:00,CONDSWT,173.24
2017-03-13 14:34:00-04:00,CONDSWT,175.97
2017-03-13 14:36:00-04:00,CONDSWT,170.72
2017-03-13 14:38:00-04:00,CONDSWT,172.98
2017-03-13 14:40:00-04:00,CONDSWT,174.52
2017-03-13 14:42:00-04:00,CONDSWT,175.58
2017-03-13 14:44:00-04:00,CONDSWT,170.63
2017-03-13 14:46:00-04:00,CONDSWT,171.55
2017-03-13 14:48:00-04:00,CONDSWT,171.88
2017-03-13 14:50:00-04:00,CONDSWT,172.67
2017-03-13 14:52:00-04:00,CONDSWT,168.11
2017-03-13 14:54:00-04:00,CONDSWT,169.18
2017-03-13 14:56:00-04:00,CONDSWT,169.24
2017-03-13 14:58:00-04:00,CONDSWT,166.43
2017-03-13 15:00:00-04:00,CONDSWT,165.08
2017-03-13 15:02:00-04:00,CONDSWT,165.74
2017-03-13 15:04:00-04:00,CONDSWT,166.36
2017-03-13 15:06:00-04:00,CONDSWT,163.36
2017-03-13 15:08:00-04:00,CONDSWT,164.29
2017-03-13 15:10:00-04:00,CONDSWT,162.87
2017-03-13 15:12:00-04:00,CONDSWT,162.31
2017-03-13 15:14:00-04:00,CONDSWT,162.59
2017-03-13 15:16:00-04:00,CONDSWT,163.6
2017-03-13 15:18:00-04:00,CONDSWT,160.24
2017-03-13 15:20:00-04:00,CONDSWT,160.94
2017-03-13 15:22:00-04:00,CONDSWT,161.95
2017-03-13 15:24:00-04:00,CONDSWT,159.21
2017-03-13 15:26:00-04:00,CONDSWT,159.64
2017-03-13 15:28:00-04:00,CONDSWT,160.63
2017-03-13 15:30:00-04:00,CONDSWT,160.96
2017-03-13 15:32:00-04:00,CONDSWT,158.57
2017-03-13 15:34:00-04:00,CONDSWT,159.25
2017-03-13 15:36:00-04:00,CONDSWT,159.8
2017-03-13 15:38:00-04:00,CONDSWT,160.15
2017-03-13 15:40:00-04:00,CONDSWT,156.89
2017-03-13 15:42:00-04:00,CONDSWT,158.04
2017-03-13 15:44:00-04:00,CONDSWT,158.25
2017-03-13 15:46:00-04:00,CONDSWT,159.28
2017-03-13 15:48:00-04:00,CONDSWT,160.75
2017-03-13 15:50:00-04:00,CONDSWT,160.35
2017-03-13 15:52:00-04:00,CONDSWT,158.19
2017-03-13 15:54:00-04:00,CONDSWT,160.6
2017-03-13 15:56:00-04:00,CONDSWT,162.37
2017-03-13 15:58:00-04:00,CONDSWT,164.37
2017-03-13 16:00:00-04:00,CONDSWT,165.92
2017-03-13 16:02:00-04:00,CONDSWT,162.61
2017-03-13 16:04:00-04:00,CONDSWT,162.68
2017-03-13 16:06:00-04:00,CONDSWT,163.76
2017-03-13 16:08:00-04:00,CONDSWT,164.3
2017-03-13 16:10:00-04:00,CONDSWT,165.62
2017-03-13 16:12:00-04:00,CONDSWT,166.84
2017-03-13 16:14:00-04:00,CONDSWT,165.43
2017-03-13 16:16:00-04:00,CONDSWT,162.14
2017-03-13 16:18:00-04:00,CONDSWT,163.3
2017-03-13 16:20:00-04:00,CONDSWT,163.96
2017-03-13 16:22:00-04:00,CONDSWT,164.26
2017-03-13 16:24:00-04:00,CONDSWT,165.43
2017-03-13 16:26:00-04:00,CONDSWT,166.05
2017-03-13 16:28:00-04:00,CONDSWT,166.03
2017-03-13 16:30:00-04:00,CONDSWT,162.98
2017-03-13 16:32:00-04:00,CONDSWT,161.82
2017-03-13 16:34:00-04:00,CONDSWT,162.31
2017-03-13 16:36:00-04:00,CONDSWT,162.79
2017-03-13 16:38:00-04:00,CONDSWT,163.83
2017-03-13 16:40:00-04:00,CONDSWT,164.49
2017-03-13 16:42:00-04:00,CONDSWT,165.32
2017-03-13 16:44:00-04:00,CONDSWT,166.31
2017-03-13 16:46:00-04:00,CONDSWT,160.88
2017-03-13 16:48:00-04:00,CONDSWT,162.83
2017-03-13 16:50:00-04:00,CONDSWT,163.8
2017-03-13 16:52:00-04:00,CONDSWT,165.18
2017-03-13 16:54:00-04:00,CONDSWT,166.8
2017-03-13 16:56:00-04:00,CONDSWT,166.27
2017-03-13 16:58:00-04:00,CONDSWT,161.89
2017-03-13 17:00:00-04:00,CONDSWT,164.3
2017-03-13 17:02:00-04:00,CONDSWT,164.79
2017-03-13 17:04:00-04:00,CONDSWT,166.56
2017-03-13 17:06:00-04:00,CONDSWT,168.21
2017-03-13 17:08:00-04:00,CONDSWT,167.55
2017-03-13 17:10:00-04:00,CONDSWT,162.83
2017-03-13 17:12:00-04:00,CONDSWT,165.73
2017-03-13 17:14:00-04:00,CONDSWT,167.5
2017-03-13 17:16:00-04:00,CONDSWT,167.85
2017-03-13 17:18:00-04:00,CONDSWT,164.22
2017-03-13 17:20:00-04:00,CONDSWT,165.62
2017-03-13 17:22:00-04:00,CONDSWT,167.75
2017-03-13 17:24:00-04:00,CONDSWT,161.44
2017-03-13 17:26:00-04:00,CONDSWT,163.47
2017-03-13 17:28:00-04:00,CONDSWT,165.21
2017-03-13 17:30:00-04:00,CONDSWT,162.66
2017-03-13 17:32:00-04:00,CONDSWT,160.96
2017-03-13 17:34:00-04:00,CONDSWT,162.37
2017-03-13 17:36:00-04:00,CONDSWT,163.9
2017-03-13 17:38:00-04:00,CONDSWT,158.91
2017-03-13 17:40:00-04:00,CONDSWT,160.6
2017-03-13 17:42:00-04:00,CONDSWT,161.93
2017-03-13 17:44:00-04:00,CONDSWT,160.59
2017-03-13 17:46:00-04:00,CONDSWT,159.75
2017-03-13 17:48:00-04:00,CONDSWT,160.27
2017-03-13 17:50:00-04:00,CONDSWT,161.69
2017-03-13 17:52:00-04:00,CONDSWT,157.09
2017-03-13 17:54:00-04:00,CONDSWT,158.33
2017-03-13 17:56:00-04:00,CONDSWT,160.19
2017-03-13 17:58:00-04:00,CONDSWT,155.98
2017-03-13 18:00:01-04:00,CONDSWT,157.25
2017-03-13 18:02:00-04:00,CONDSWT,158.76
2017-03-13 18:04:00-04:00,CONDSWT,158.1
2017-03-13 18:06:00-04:00,CONDSWT,156.45
2017-03-13 18:08:00-04:00,CONDSWT,157.22
2017-03-13 18:10:00-04:00,CONDSWT,158.33
2017-03-13 18:12:00-04:00,CONDSWT,157.14
2017-03-13 18:14:00-04:00,CONDSWT,155.93
2017-03-13 18:16:00-04:00,CONDSWT,156.81
2017-03-13 18:18:00-04:00,CONDSWT,157.95
2017-03-13 18:20:00-04:00,CONDSWT,158.66
2017-03-13 18:22:00-04:00,CONDSWT,155.18
2017-03-13 18:24:00-04:00,CONDSWT,156.1
2017-03-13 18:26:00-04:00,CONDSWT,157.96
2017-03-13 18:28:00-04:00,CONDSWT,154.58
2017-03-13 18:30:00-04:00,CONDSWT,155.33
2017-03-13 18:32:00-04:00,CONDSWT,157.23
2017-03-13 18:34:00-04:00,CONDSWT,157.34
2017-03-13 18:36:00-04:00,CONDSWT,154.83
2017-03-13 18:38:00-04:00,CONDSWT,156.72
2017-03-13 18:40:00-04:00,CONDSWT,158.4
2017-03-13 18:42:00-04:00,CONDSWT,154.18
2017-03-13 18:44:00-04:00,CONDSWT,155.98
2017-03-13 18:46:00-04:00,CONDSWT,158.0
2017-03-13 18:48:00-04:00,CONDSWT,158.96
2017-03-13 18:50:00-04:00,CONDSWT,154.8
2017-03-13 18:52:00-04:00,CONDSWT,155.93
2017-03-13 18:54:00-04:00,CONDSWT,157.84
2017-03-13 18:56:00-04:00,CONDSWT,159.42
2017-03-13 18:58:00-04:00,CONDSWT,155.39
2017-03-13 19:00:00-04:00,CONDSWT,156.49
2017-03-13 19:02:00-04:00,CONDSWT,158.62
2017-03-13 19:04:00-04:00,CONDSWT,157.82
2017-03-13 19:06:00-04:00,CONDSWT,155.65
2017-03-13 19:08:00-04:00,CONDSWT,157.91
2017-03-13 19:10:01-04:00,CONDSWT,159.47
2017-03-13 19:12:00-04:00,CONDSWT,154.92
2017-03-13 19:14:00-04:00,CONDSWT,157.07
2017-03-13 19:16:00-04:00,CONDSWT,159.1
2017-03-13 19:18:00-04:00,CONDSWT,156.71
2017-03-13 19:20:00-04:00,CONDSWT,156.13
2017-03-13 19:22:00-04:00,CONDSWT,157.89
2017-03-13 19:24:00-04:00,CONDSWT,158.73
2017-03-13 19:26:00-04:00,CONDSWT,159.56
2017-03-13 19:28:00-04:00,CONDSWT,161.1
2017-03-13 19:30:00-04:00,CONDSWT,162.32
2017-03-13 19:32:00-04:00,CONDSWT,163.17
2017-03-13 19:34:00-04:00,CONDSWT,162.1
2017-03-13 19:36:00-04:00,CONDSWT,159.25
2017-03-13 19:38:00-04:00,CONDSWT,159.87
2017-03-13 19:40:00-04:00,CONDSWT,160.59
2017-03-13 19:42:00-04:00,CONDSWT,161.44
2017-03-13 19:44:00-04:00,CONDSWT,162.91
2017-03-13 19:46:00-04:00,CONDSWT,164.04
2017-03-13 19:48:00-04:00,CONDSWT,164.74
2017-03-13 19:50:00-04:00,CONDSWT,163.23
2017-03-13 19:52:00-04:00,CONDSWT,161.38
2017-03-13 19:54:00-04:00,CONDSWT,162.66
2017-03-13 19:56:00-04:00,CONDSWT,163.8
2017-03-13 19:58:00-04:00,CONDSWT,163.94
2017-03-13 20:00:00-04:00,CONDSWT,165.04
2017-03-13 20:02:00-04:00,CONDSWT,163.3
2017-03-13 20:04:00-04:00,CONDSWT,162.35
2017-03-13 20:06:00-04:00,CONDSWT,162.66
2017-03-13 20:08:00-04:00,CONDSWT,163.09
2017-03-13 20:10:00-04:00,CONDSWT,163.74
2017-03-13 20:12:00-04:00,CONDSWT,164.74
2017-03-13 20:14:00-04:00,CONDSWT,165.26
2017-03-13 20:16:00-04:00,CONDSWT,165.34
2017-03-13 20:18:00-04:00,CONDSWT,164.15
2017-03-13 20:20:00-04:00,CONDSWT,161.59
2017-03-13 20:22:00-04:00,CONDSWT,161.15
2017-03-13 20:24:00-04:00,CONDSWT,161.65
2017-03-13 20:26:00-04:00,CONDSWT,161.8
2017-03-13 20:28:00-04:00,CONDSWT,162.24
2017-03-13 20:30:00-04:00,CONDSWT,162.7
2017-03-13 20:32:00-04:00,CONDSWT,163.56
2017-03-13 20:34:00-04:00,CONDSWT,163.93
2017-03-13 20:36:00-04:00,CONDSWT,159.47
2017-03-13 20:38:00-04:00,CONDSWT,160.33
2017-03-13 20:40:00-04:00,CONDSWT,162.84
2017-03-13 20:42:00-04:00,CONDSWT,164.44
2017-03-13 20:44:00-04:00,CONDSWT,166.13
2017-03-13 20:46:00-04:00,CONDSWT,167.63
2017-03-13 20:48:00-04:00,CONDSWT,168.99
2017-03-13 20:50:00-04:00,CONDSWT,169.32
2017-03-13 20:52:00-04:00,CONDSWT,168.73
2017-03-13 20:54:00-04:00,CONDSWT,164.49
2017-03-13 20:56:00-04:00,CONDSWT,165.92
2017-03-13 20:58:00-04:00,CONDSWT,166.6
2017-03-13 21:00:00-04:00,CONDSWT,168.25
2017-03-13 21:02:00-04:00,CONDSWT,169.53
2017-03-13 21:04:00-04:00,CONDSWT,163.03
2017-03-13 21:06:00-04:00,CONDSWT,166.31
2017-03-13 21:08:00-04:00,CONDSWT,170.13
2017-03-13 21:10:00-04:00,CONDSWT,163.52
2017-03-13 21:12:00-04:00,CONDSWT,167.04
2017-03-13 21:14:00-04:00,CONDSWT,164.9
2017-03-13 21:16:00-04:00,CONDSWT,165.43
2017-03-13 21:18:00-04:00,CONDSWT,167.15
2017-03-13 21:20:00-04:00,CONDSWT,168.25
2017-03-13 21:22:00-04:00,CONDSWT,164.56
2017-03-13 21:24:00-04:00,CONDSWT,166.4
2017-03-13 21:26:00-04:00,CONDSWT,172.08
2017-03-13 21:28:00-04:00,CONDSWT,172.94
2017-03-13 21:30:00-04:00,CONDSWT,174.74
2017-03-13 21:32:00-04:00,CONDSWT,176.92
2017-03-13 21:34:00-04:00,CONDSWT,179.1
2017-03-13 21:36:00-04:00,CONDSWT,171.67
2017-03-13 21:38:00-04:00,CONDSWT,173.98
2017-03-13 21:40:00-04:00,CONDSWT,175.96
2017-03-13 21:42:00-04:00,CONDSWT,176.36
2017-03-13 21:44:00-04:00,CONDSWT,174.86
2017-03-13 21:46:00-04:00,CONDSWT,170.71
2017-03-13 21:48:00-04:00,CONDSWT,169.25
2017-03-13 21:50:00-04:00,CONDSWT,167.55
2017-03-13 21:52:00-04:00,CONDSWT,164.95
2017-03-13 21:54:00-04:00,CONDSWT,161.54
2017-03-13 21:56:00-04:00,CONDSWT,160.39
2017-03-13 21:58:00-04:00,CONDSWT,159.57
2017-03-13 22:00:00-04:00,CONDSWT,158.08
2017-03-13 22:02:00-04:00,CONDSWT,155.6
2017-03-13 22:04:00-04:00,CONDSWT,155.31
2017-03-13 22:06:00-04:00,CONDSWT,156.21
2017-03-13 22:08:00-04:00,CONDSWT,157.41
2017-03-13 22:10:00-04:00,CONDSWT,159.17
2017-03-13 22:12:00-04:00,CONDSWT,155.43
2017-03-13 22:14:00-04:00,CONDSWT,157.45
2017-03-13 22:16:00-04:00,CONDSWT,160.52
2017-03-13 22:18:00-04:00,CONDSWT,163.32
2017-03-13 22:20:00-04:00,CONDSWT,166.14
2017-03-13 22:22:00-04:00,CONDSWT,162.33
2017-03-13 22:24:00-04:00,CONDSWT,163.87
2017-03-13 22:26:00-04:00,CONDSWT,167.09
2017-03-13 22:28:00-04:00,CONDSWT,172.32
2017-03-13 22:30:00-04:00,CONDSWT,175.16
2017-03-13 22:32:00-04:00,CONDSWT,168.65
2017-03-13 22:34:00-04:00,CONDSWT,171.53
2017-03-13 22:36:00-04:00,CONDSWT,174.2
2017-03-13 22:38:00-04:00,CONDSWT,177.98
2017-03-13 22:40:00-04:00,CONDSWT,179.63
2017-03-13 22:42:00-04:00,CONDSWT,173.71
2017-03-13 22:44:00-04:00,CONDSWT,176.25
2017-03-13 22:46:00-04:00,CONDSWT,178.81
2017-03-13 22:48:00-04:00,CONDSWT,181.54
2017-03-13 22:50:00-04:00,CONDSWT,174.42
2017-03-13 22:52:00-04:00,CONDSWT,176.8
2017-03-13 22:54:00-04:00,CONDSWT,178.22
2017-03-13 22:56:00-04:00,CONDSWT,179.76
2017-03-13 22:58:00-04:00,CONDSWT,180.24
2017-03-13 23:00:00-04:00,CONDSWT,174.16
2017-03-13 23:02:00-04:00,CONDSWT,175.74
2017-03-13 23:04:00-04:00,CONDSWT,176.77
2017-03-13 23:06:00-04:00,CONDSWT,177.53
2017-03-13 23:08:00-04:00,CONDSWT,178.15
2017-03-13 23:10:00-04:00,CONDSWT,173.61
2017-03-13 23:12:00-04:00,CONDSWT,175.44
2017-03-13 23:14:00-04:00,CONDSWT,179.66
2017-03-13 23:16:00-04:00,CONDSWT,173.2
2017-03-13 23:18:00-04:00,CONDSWT,176.61
2017-03-13 23:20:00-04:00,CONDSWT,181.12
2017-03-13 23:22:00-04:00,CONDSWT,183.23
2017-03-13 23:24:00-04:00,CONDSWT,175.78
2017-03-13 23:26:00-04:00,CONDSWT,178.44
2017-03-13 23:28:00-04:00,CONDSWT,181.5
2017-03-13 23:30:00-04:00,CONDSWT,183.54
2017-03-13 23:32:00-04:00,CONDSWT,177.35
2017-03-13 23:34:00-04:00,CONDSWT,177.94
2017-03-13 23:36:00-04:00,CONDSWT,180.28
2017-03-13 23:38:00-04:00,CONDSWT,183.67
2017-03-13 23:40:00-04:00,CONDSWT,179.47
2017-03-13 23:42:00-04:00,CONDSWT,178.12
2017-03-13 23:44:00-04:00,CONDSWT,179.65
2017-03-12 23:59:59-04:00,CONDSWTS,200.0
2017-03-13 00:09:59-04:00,CONDSWTS,200.0
2017-03-13 00:19:59-04:00,CONDSWTS,200.0
2017-03-13 00:29:59-04:00,CONDSWTS,200.0
2017-03-13 00:39:59-04:00,CONDSWTS,200.0
2017-03-13 00:49:59-04:00,CONDSWTS,200.0
2017-03-13 00:59:59-04:00,CONDSWTS,200.0
2017-03-13 01:09:59-04:00,CONDSWTS,200.0
2017-03-13 01:19:59-04:00,CONDSWTS,200.0
2017-03-13 01:29:59-04:00,CONDSWTS,200.0
2017-03-13 01:39:59-04:00,CONDSWTS,200.0
2017-03-13 01:49:59-04:00,CONDSWTS,200.0
2017-03-13 01:59:59-04:00,CONDSWTS,200.0
2017-03-13 02:09:59-04:00,CONDSWTS,200.0
2017-03-13 02:19:59-04:00,CONDSWTS,200.0
2017-03-13 02:29:59-04:00,CONDSWTS,200.0
2017-03-13 02:39:59-04:00,CONDSWTS,200.0
2017-03-13 02:49:59-04:00,CONDSWTS,200.0
2017-03-13 02:59:59-04:00,CONDSWTS,200.0
2017-03-13 03:09:59-04:00,CONDSWTS,200.0
2017-03-13 03:19:59-04:00,CONDSWTS,200.0
2017-03-13 03:29:59-04:00,CONDSWTS,200.0
2017-03-13 03:39:59-04:00,CONDSWTS,200.0
2017-03-13 03:49:59-04:00,CONDSWTS,200.0
2017-03-13 03:59:59-04:00,CONDSWTS,200.0
2017-03-13 04:09:59-04:00,CONDSWTS,200.0
2017-03-13 04:19:59-04:00,CONDSWTS,200.0
2017-03-13 04:29:59-04:00,CONDSWTS,200.0
2017-03-13 04:39:59-04:00,CONDSWTS,200.0
2017-03-13 04:49:59-04:00,CONDSWTS,200.0
2017-03-13 04:59:59-04:00,CONDSWTS,200.0
2017-03-13 05:09:59-04:00,CONDSWTS,200.0
2017-03-13 05:19:59-04:00,CONDSWTS,200.0
2017-03-13 05:29:59-04:00,CONDSWTS,200.0
2017-03-13 05:39:59-04:00,CONDSWTS,200.0
2017-03-13 05:49:59-04:00,CONDSWTS,200.0
2017-03-13 05:59:59-04:00,CONDSWTS,200.0
2017-03-13 06:09:59-04:00,CONDSWTS,200.0
2017-03-13 06:19:59-04:00,CONDSWTS,200.0
2017-03-13 06:29:59-04:00,CONDSWTS,200.0
2017-03-13 06:39:59-04:00,CONDSWTS,200.0
2017-03-13 06:49:59-04:00,CONDSWTS,200.0
2017-03-13 06:59:59-04:00,CONDSWTS,200.0
2017-03-13 07:09:59-04:00,CONDSWTS,200.0
2017-03-13 07:20:00-04:00,CONDSWTS,200.0
2017-03-13 07:30:00-04:00,CONDSWTS,200.0
2017-03-13 07:40:00-04:00,CONDSWTS,200.0
2017-03-13 07:50:00-04:00,CONDSWTS,200.0
2017-03-13 08:00:00-04:00,CONDSWTS,200.0
2017-03-13 08:10:00-04:00,CONDSWTS,200.0
2017-03-13 08:20:00-04:00,CONDSWTS,200.0
2017-03-13 08:30:00-04:00,CONDSWTS,200.0
2017-03-13 08:40:00-04:00,CONDSWTS,200.0
2017-03-13 08:50:00-04:00,CONDSWTS,200.0
2017-03-13 09:00:00-04:00,CONDSWTS,200.0
2017-03-13 09:10:00-04:00,CONDSWTS,200.0
2017-03-13 09:20:00-04:00,CONDSWTS,200.0
2017-03-13 09:30:00-04:00,CONDSWTS,200.0
2017-03-13 09:40:00-04:00,CONDSWTS,200.0
2017-03-13 09:50:00-04:00,CONDSWTS,200.0
2017-03-13 10:00:00-04:00,CONDSWTS,200.0
2017-03-13 10:10:00-04:00,CONDSWTS,200.0
2017-03-13 10:20:00-04:00,CONDSWTS,200.0
2017-03-13 10:30:00-04:00,CONDSWTS,200.0
2017-03-13 10:40:00-04:00,CONDSWTS,200.0
2017-03-13 10:50:00-04:00,CONDSWTS,200.0
2017-03-13 11:00:00-04:00,CONDSWTS,200.0
2017-03-13 11:10:00-04:00,CONDSWTS,200.0
2017-03-13 11:20:00-04:00,CONDSWTS,200.0
2017-03-13 11:30:00-04:00,CONDSWTS,200.0
2017-03-13 11:40:00-04:00,CONDSWTS,200.0
2017-03-13 11:50:00-04:00,CONDSWTS,200.0
2017-03-13 12:00:00-04:00,CONDSWTS,200.0
2017-03-13 12:10:00-04:00,CONDSWTS,200.0
2017-03-13 12:20:00-04:00,CONDSWTS,200.0
2017-03-13 12:30:00-04:00,CONDSWTS,200.0
2017-03-13 12:40:00-04:00,CONDSWTS,200.0
2017-03-13 12:50:00-04:00,CONDSWTS,200.0
2017-03-13 13:00:00-04:00,CONDSWTS,200.0
2017-03-13 13:10:00-04:00,CONDSWTS,200.0
2017-03-13 13:20:00-04:00,CONDSWTS,200.0
2017-03-13 13:30:00-04:00,CONDSWTS,200.0
2017-03-13 13:40:00-04:00,CONDSWTS,200.0
2017-03-13 13:50:00-04:00,CONDSWTS,200.0
2017-03-13 14:00:00-04:00,CONDSWTS,200.0
2017-03-13 14:10:00-04:00,CONDSWTS,200.0
2017-03-13 14:20:00-04:00,CONDSWTS,200.0
2017-03-13 14:30:00-04:00,CONDSWTS,200.0
2017-03-13 14:40:00-04:00,CONDSWTS,200.0
2017-03-13 14:50:00-04:00,CONDSWTS,200.0
2017-03-13 15:00:00-04:00,CONDSWTS,200.0
2017-03-13 15:10:00-04:00,CONDSWTS,200.0
2017-03-13 15:20:00-04:00,CONDSWTS,200.0
2017-03-13 15:30:00-04:00,CONDSWTS,200.0
2017-03-13 15:40:00-04:00,CONDSWTS,200.0
2017-03-13 15:50:00-04:00,CONDSWTS,200.0
2017-03-13 16:00:00-04:00,CONDSWTS,200.0
2017-03-13 16:10:00-04:00,CONDSWTS,200.0
2017-03-13 16:20:00-04:00,CONDSWTS,200.0
2017-03-13 16:30:00-04:00,CONDSWTS,200.0
2017-03-13 16:40:00-04:00,CONDSWTS,200.0
2017-03-13 16:50:00-04:00,CONDSWTS,200.0
2017-03-13 17:00:00-04:00,CONDSWTS,200.0
2017-03-13 17:10:00-04:00,CONDSWTS,200.0
2017-03-13 17:20:00-04:00,CONDSWTS,200.0
2017-03-13 17:30:00-04:00,CONDSWTS,200.0
2017-03-13 17:40:00-04:00,CONDSWTS,200.0
2017-03-13 17:50:00-04:00,CONDSWTS,200.0
2017-03-13 18:00:01-04:00,CONDSWTS,200.0
2017-03-13 18:10:00-04:00,CONDSWTS,200.0
2017-03-13 18:20:00-04:00,CONDSWTS,200.0
2017-03-13 18:30:00-04:00,CONDSWTS,200.0
2017-03-13 18:40:00-04:00,CONDSWTS,200.0
2017-03-13 18:50:00-04:00,CONDSWTS,200.0
2017-03-13 19:00:00-04:00,CONDSWTS,200.0
2017-03-13 19:10:00-04:00,CONDSWTS,200.0
2017-03-13 19:20:00-04:00,CONDSWTS,200.0
2017-03-13 19:30:00-04:00,CONDSWTS,200.0
2017-03-13 19:40:00-04:00,CONDSWTS,200.0
2017-03-13 19:50:00-04:00,CONDSWTS,200.0
2017-03-13 20:00:00-04:00,CONDSWTS,200.0
2017-03-13 20:10:00-04:00,CONDSWTS,200.0
2017-03-13 20:20:00-04:00,CONDSWTS,200.0
2017-03-13 20:30:00-04:00,CONDSWTS,200.0
2017-03-13 20:40:00-04:00,CONDSWTS,200.0
2017-03-13 20:50:00-04:00,CONDSWTS,200.0
2017-03-13 21:00:00-04:00,CONDSWTS,200.0
2017-03-13 21:10:00-04:00,CONDSWTS,200.0
2017-03-13 21:20:00-04:00,CONDSWTS,200.0
2017-03-13 21:30:00-04:00,CONDSWTS,200.0
2017-03-13 21:40:00-04:00,CONDSWTS,200.0
2017-03-13 21:50:00-04:00,CONDSWTS,200.0
2017-03-13 22:00:00-04:00,CONDSWTS,200.0
2017-03-13 22:10:00-04:00,CONDSWTS,200.0
2017-03-13 22:20:00-04:00,CONDSWTS,200.0
2017-03-13 22:30:00-04:00,CONDSWTS,200.0
2017-03-13 22:40:00-04:00,CONDSWTS,200.0
2017-03-13 22:50:00-04:00,CONDSWTS,200.0
2017-03-13 23:00:00-04:00,CONDSWTS,200.0
2017-03-13 23:10:00-04:00,CONDSWTS,200.0
2017-03-13 23:20:00-04:00,CONDSWTS,200.0
2017-03-13 23:30:00-04:00,CONDSWTS,200.0
2017-03-13 23:40:00-04:00,CONDSWTS,200.0
2017-03-12 23:59:59-04:00,CONDSWTS,200.0
2017-03-13 00:01:59-04:00,CONDSWTS,200.0
2017-03-13 00:03:59-04:00,CONDSWTS,200.0
2017-03-13 00:05:59-04:00,CONDSWTS,200.0
2017-03-13 00:07:59-04:00,CONDSWTS,200.0
2017-03-13 00:09:59-04:00,CONDSWTS,200.0
2017-03-13 00:11:59-04:00,CONDSWTS,200.0
2017-03-13 00:13:59-04:00,CONDSWTS,200.0
2017-03-13 00:15:59-04:00,CONDSWTS,200.0
2017-03-13 00:17:59-04:00,CONDSWTS,200.0
2017-03-13 00:19:59-04:00,CONDSWTS,200.0
2017-03-13 00:21:59-04:00,CONDSWTS,200.0
2017-03-13 00:23:59-04:00,CONDSWTS,200.0
2017-03-13 00:25:59-04:00,CONDSWTS,200.0
2017-03-13 00:27:59-04:00,CONDSWTS,200.0
2017-03-13 00:29:59-04:00,CONDSWTS,200.0
2017-03-13 00:31:59-04:00,CONDSWTS,200.0
2017-03-13 00:33:59-04:00,CONDSWTS,200.0
2017-03-13 00:35:59-04:00,CONDSWTS,200.0
2017-03-13 00:37:59-04:00,CONDSWTS,200.0
2017-03-13 00:39:59-04:00,CONDSWTS,200.0
2017-03-13 00:41:59-04:00,CONDSWTS,200.0
2017-03-13 00:43:59-04:00,CONDSWTS,200.0
2017-03-13 00:45:59-04:00,CONDSWTS,200.0
2017-03-13 00:47:59-04:00,CONDSWTS,200.0
2017-03-13 00:49:59-04:00,CONDSWTS,200.0
2017-03-13 00:51:59-04:00,CONDSWTS,200.0
2017-03-13 00:53:59-04:00,CONDSWTS,200.0
2017-03-13 00:55:59-04:00,CONDSWTS,200.0
2017-03-13 00:57:59-04:00,CONDSWTS,200.0
2017-03-13 00:59:59-04:00,CONDSWTS,200.0
2017-03-13 01:01:59-04:00,CONDSWTS,200.0
2017-03-13 01:03:59-04:00,CONDSWTS,200.0
2017-03-13 01:05:59-04:00,CONDSWTS,200.0
2017-03-13 01:07:59-04:00,CONDSWTS,200.0
2017-03-13 01:09:59-04:00,CONDSWTS,200.0
2017-03-13 01:11:59-04:00,CONDSWTS,200.0
2017-03-13 01:13:59-04:00,CONDSWTS,200.0
2017-03-13 01:15:59-04:00,CONDSWTS,200.0
2017-03-13 01:17:59-04:00,CONDSWTS,200.0
2017-03-13 01:19:59-04:00,CONDSWTS,200.0
2017-03-13 01:21:59-04:00,CONDSWTS,200.0
2017-03-13 01:23:59-04:00,CONDSWTS,200.0
2017-03-13 01:25:59-04:00,CONDSWTS,200.0
2017-03-13 01:27:59-04:00,CONDSWTS,200.0
2017-03-13 01:29:59-04:00,CONDSWTS,200.0
2017-03-13 01:31:59-04:00,CONDSWTS,200.0
2017-03-13 01:33:59-04:00,CONDSWTS,200.0
2017-03-13 01:35:59-04:00,CONDSWTS,200.0
2017-03-13 01:37:59-04:00,CONDSWTS,200.0
2017-03-13 01:39:59-04:00,CONDSWTS,200.0
2017-03-13 01:41:59-04:00,CONDSWTS,200.0
2017-03-13 01:43:59-04:00,CONDSWTS,200.0
2017-03-13 01:45:59-04:00,CONDSWTS,200.0
2017-03-13 01:47:59-04:00,CONDSWTS,200.0
2017-03-13 01:49:59-04:00,CONDSWTS,200.0
2017-03-13 01:51:59-04:00,CONDSWTS,200.0
2017-03-13 01:53:59-04:00,CONDSWTS,200.0
2017-03-13 01:55:59-04:00,CONDSWTS,200.0
2017-03-13 01:58:00-04:00,CONDSWTS,200.0
2017-03-13 01:59:59-04:00,CONDSWTS,200.0
2017-03-13 02:01:59-04:00,CONDSWTS,200.0
2017-03-13 02:03:59-04:00,CONDSWTS,200.0
2017-03-13 02:05:59-04:00,CONDSWTS,200.0
